city|city_latitude|city_longitude|forecast_28-09-2021|forecast_29-09-2021|forecast_30-09-2021|forecast_01-10-2021|forecast_02-10-2021|forecast_03-10-2021|forecast_04-10-2021|mean_tmax|mean_tmin|mean_proba_rain|mean_proba_wind_more_70|is_good_weather|hotel_name|hotel_rating|hotel_price|hotel_text|hotel_address|hotel_lat|hotel_long
Aix-en-Provence|43.5361|5.3986|{'t_max': 26, 't_min': 19, 'proba_rain': 0, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 15, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 13, 'proba_rain': 10, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 15, 'proba_rain': 20, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 14, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 14, 'proba_rain': 60, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 14, 'proba_rain': 60, 'proba_wind_more_70': 10}|24.285714285714285|14.857142857142858|28.57142857142857|2.8571428571428568|True|Escale Oceania Aix-en-Provence|8.1|88|Vous pouvez beneficier d une reduction Genius dans l etablissement Escale Oceania Aix en Provence pour economiser Situe a 20 minutes a pied du centre d Aix en Provence l Escale Oceania Aix en Provence propose une piscine exterieure avec une terrasse meublee une salle de sport et une connexion Wi Fi gratuite dans l ensemble des locaux |12 Avenue de la Cible, 13100 Aix-en-Provence, France|43.51275995|5.46111703
Aix-en-Provence|43.5361|5.3986|{'t_max': 26, 't_min': 19, 'proba_rain': 0, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 15, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 13, 'proba_rain': 10, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 15, 'proba_rain': 20, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 14, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 14, 'proba_rain': 60, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 14, 'proba_rain': 60, 'proba_wind_more_70': 10}|24.285714285714285|14.857142857142858|28.57142857142857|2.8571428571428568|True|Hotel des Arts|7.1|73|A 4 minutes a pied du coeur d Aix en Provence l etablissement Arts Hotel propose des chambres dotees de la climatisation et d une connexion Wi Fi gratuite Vous sejournerez a seulement 700 metres de la cathedrale de la ville Les chambres comportent une salle de bains privative et une television par satellite a ecran plat Un seche cheveux et du materiel de repassage sont disponibles sur demande Les chambres standard offrent une vue sur la cour et les chambres economiques donnent sur la rue |3 rue de la Fonderie, 13100 Aix-en-Provence, France|43.52919938|5.45363098
Aix-en-Provence|43.5361|5.3986|{'t_max': 26, 't_min': 19, 'proba_rain': 0, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 15, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 13, 'proba_rain': 10, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 15, 'proba_rain': 20, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 14, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 14, 'proba_rain': 60, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 14, 'proba_rain': 60, 'proba_wind_more_70': 10}|24.285714285714285|14.857142857142858|28.57142857142857|2.8571428571428568|True|Hôtel Paul|7.7|74|Situe au coeur d Aix en Provence l Hotel Paul est situe a seulement 150 metres du spa du Palais des Festivals et du quartier historique de la ville L etablissement propose un jardin avec une terrasse et une connexion Wi Fi gratuite Accessibles par des escaliers les chambres disposent d une television a ecran plat d un bureau et d un ventilateur Leur salle de bains privative est pourvue d une douche |10 avenue Pasteur, 13100 Aix-en-Provence, France|43.53336324|5.44605643
Aix-en-Provence|43.5361|5.3986|{'t_max': 26, 't_min': 19, 'proba_rain': 0, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 15, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 13, 'proba_rain': 10, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 15, 'proba_rain': 20, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 14, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 14, 'proba_rain': 60, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 14, 'proba_rain': 60, 'proba_wind_more_70': 10}|24.285714285714285|14.857142857142858|28.57142857142857|2.8571428571428568|True|Odalys City Aix en Provence Les Floridianes|8.1|98|Vous pouvez beneficier d une reduction Genius dans l etablissement Odalys City Aix en Provence Les Floridianes pour economiser L Odalys City Aix en Provence Les Floridianes vous accueille a 5 minutes a pied des cafes et des fontaines bordant le cours Mirabeau Cette residence propose des chambres et des hebergements independants Elle possede une reception ouverte 24h 24 ainsi qu une piscine exterieure accessible en ete |24 Boulevard Albert Charrier, 13090 Aix-en-Provence, France|43.52133318|5.44477701
Aix-en-Provence|43.5361|5.3986|{'t_max': 26, 't_min': 19, 'proba_rain': 0, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 15, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 13, 'proba_rain': 10, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 15, 'proba_rain': 20, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 14, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 14, 'proba_rain': 60, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 14, 'proba_rain': 60, 'proba_wind_more_70': 10}|24.285714285714285|14.857142857142858|28.57142857142857|2.8571428571428568|True|B&B Hôtel Aix-en-Provence Le Tholonet|7.6|52|Dote d une connexion Wi Fi gratuite le B B Hotel Aix en Provence Le Tholonet est situe aux Artauds a 25 km de Marseille Un parking prive est disponible gratuitement sur place Chaque chambre de cet hotel est climatisee et equipee d une television a ecran plat La salle de bains privative est pourvue d une douche |531 Avenue Paul Julien, 13100 Aix-en-Provence, France|43.51126943|5.48701439
Avignon|43.9352|4.8407|{'t_max': 26, 't_min': 17, 'proba_rain': 10, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 15, 'proba_rain': 10, 'proba_wind_more_70': 10}|{'t_max': 23, 't_min': 12, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 15, 'proba_rain': 20, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 15, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 15, 'proba_rain': 60, 'proba_wind_more_70': 0}|{'t_max': 26, 't_min': 15, 'proba_rain': 60, 'proba_wind_more_70': 10}|24.714285714285715|14.857142857142858|30.0|4.285714285714286|True|hotelF1 Avignon Centre Courtine gare TGV|6.8|36|L hotelF1 Avignon Centre Courtine gare TGV se trouve a Avignon a 2 9 km du palais des Papes et a 3 km du pont d Avignon Chaque chambre comprend une television a ecran plat et donne acces a une salle de bains commune Vous pourrez acheter des serviettes en microfibre sur place moyennant 3 EUR piece |205 rue J.M Tjibaou ZAC de Courtines, 84000 Avignon, France|43.929032|4.788189
Avignon|43.9352|4.8407|{'t_max': 26, 't_min': 17, 'proba_rain': 10, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 15, 'proba_rain': 10, 'proba_wind_more_70': 10}|{'t_max': 23, 't_min': 12, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 15, 'proba_rain': 20, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 15, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 15, 'proba_rain': 60, 'proba_wind_more_70': 0}|{'t_max': 26, 't_min': 15, 'proba_rain': 60, 'proba_wind_more_70': 10}|24.714285714285715|14.857142857142858|30.0|4.285714285714286|True|Aparthotel Adagio Access Avignon|7.9|60|L Aparthotel Adagio Access Avignon se situe pres de la gare TGV d Avignon a seulement 10 minutes en voiture du centre ville Cette residence propose des appartements et des studios dotes de la climatisation et d une kitchenette bien equipee Les hebergements affichent une decoration sobre Les logements comprennent une television par satellite une connexion Internet gratuite et une salle de bains privative |6 Avenue de la Gare, 84000 Avignon, France|43.92623117|4.78592724
Avignon|43.9352|4.8407|{'t_max': 26, 't_min': 17, 'proba_rain': 10, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 15, 'proba_rain': 10, 'proba_wind_more_70': 10}|{'t_max': 23, 't_min': 12, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 15, 'proba_rain': 20, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 15, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 15, 'proba_rain': 60, 'proba_wind_more_70': 0}|{'t_max': 26, 't_min': 15, 'proba_rain': 60, 'proba_wind_more_70': 10}|24.714285714285715|14.857142857142858|30.0|4.285714285714286|True|A l'ombre du Palais|8.4|143|Vous pouvez beneficier d une reduction Genius dans l etablissement A l ombre du Palais pour economiser Situe a 500 metres du palais des Papes et a 10 minutes a pied du pont d Avignon l etablissement A l ombre du Palais propose des hebergements avec une terrasse commune meublee et une connexion Wi Fi gratuite |25 RUE BERTRAND, 84000 Avignon, France|43.951729|4.810339
Avignon|43.9352|4.8407|{'t_max': 26, 't_min': 17, 'proba_rain': 10, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 15, 'proba_rain': 10, 'proba_wind_more_70': 10}|{'t_max': 23, 't_min': 12, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 15, 'proba_rain': 20, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 15, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 15, 'proba_rain': 60, 'proba_wind_more_70': 0}|{'t_max': 26, 't_min': 15, 'proba_rain': 60, 'proba_wind_more_70': 10}|24.714285714285715|14.857142857142858|30.0|4.285714285714286|True|Hôtel Central|8.2|122|Vous pouvez beneficier d une reduction Genius dans l etablissement Hotel Central pour economiser Situe au coeur de la vieille ville d Avignon l Hotel Central propose des chambres confortables avec une connexion Wi Fi gratuite Un jardin et un bar sont disponibles sur place |31/33 Rue De La République, 84000 Avignon, France|43.94552496|4.80576083
Avignon|43.9352|4.8407|{'t_max': 26, 't_min': 17, 'proba_rain': 10, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 15, 'proba_rain': 10, 'proba_wind_more_70': 10}|{'t_max': 23, 't_min': 12, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 15, 'proba_rain': 20, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 15, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 15, 'proba_rain': 60, 'proba_wind_more_70': 0}|{'t_max': 26, 't_min': 15, 'proba_rain': 60, 'proba_wind_more_70': 10}|24.714285714285715|14.857142857142858|30.0|4.285714285714286|True|Hôtel Danieli|7.6|122|L Hotel Danieli est situe au coeur de la vieille ville d Avignon a 400 metres du Palais des Papes et a 10 minutes a pied du pont d Avignon Les peintures dans cet hotel ont ete realisees par Yvan Osscini L hotel propose des chambres climatisees dotees d une television a ecran plat d un bureau et d une armoire Leur salle de bains privative est pourvue d une baignoire ou d une douche et d un seche cheveux |17 Rue de la République, 84000 Avignon, France|43.94756619|4.80603039
Avignon|43.9352|4.8407|{'t_max': 26, 't_min': 17, 'proba_rain': 10, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 15, 'proba_rain': 10, 'proba_wind_more_70': 10}|{'t_max': 23, 't_min': 12, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 15, 'proba_rain': 20, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 15, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 15, 'proba_rain': 60, 'proba_wind_more_70': 0}|{'t_max': 26, 't_min': 15, 'proba_rain': 60, 'proba_wind_more_70': 10}|24.714285714285715|14.857142857142858|30.0|4.285714285714286|True|HO36 Avignon|7.9|192|Vous pouvez beneficier d une reduction Genius dans l etablissement HO36 Avignon pour economiser Installe dans un batiment historique dans le centre ville d Avignon le HO36 Avignon vous accueille a 350 metres du Palais des papes et a 750 metres de la gare de la ville Cet hotel dispose d une connexion Wi Fi gratuite et d une terrasse Vous pourrez deguster un verre de vin et des tapas au cafe HO36 |17 rue de la République, 84000 Avignon, France|43.94744646|4.80592847
Avignon|43.9352|4.8407|{'t_max': 26, 't_min': 17, 'proba_rain': 10, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 15, 'proba_rain': 10, 'proba_wind_more_70': 10}|{'t_max': 23, 't_min': 12, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 15, 'proba_rain': 20, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 15, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 15, 'proba_rain': 60, 'proba_wind_more_70': 0}|{'t_max': 26, 't_min': 15, 'proba_rain': 60, 'proba_wind_more_70': 10}|24.714285714285715|14.857142857142858|30.0|4.285714285714286|True|Hôtel Cloitre Saint Louis Avignon|7.8|160|Situe dans le centre d Avignon a 15 minutes a pied du palais des papes et du pont de la ville l Hotel Cloitre Saint Louis Avignon occupe un batiment du XVIeme siecle dote d une piscine exterieure sur le toit avec une grande terrasse bien exposee Certains des elegants hebergements sont amenages dans l edifice historique qui presente des arcades et des voutes aux plafonds Vous beneficierez gratuitement d une connexion Wi Fi Les chambres climatisees non fumeurs possedent une television par satellite a ecran plat et une salle de bains contemporaine pourvue d un seche cheveux Certains logements sont dotes d un balcon donnant sur la cour |20, rue du Portail Boquier, 84000 Avignon, France|43.9438081|4.80494678
Avignon|43.9352|4.8407|{'t_max': 26, 't_min': 17, 'proba_rain': 10, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 15, 'proba_rain': 10, 'proba_wind_more_70': 10}|{'t_max': 23, 't_min': 12, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 15, 'proba_rain': 20, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 15, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 15, 'proba_rain': 60, 'proba_wind_more_70': 0}|{'t_max': 26, 't_min': 15, 'proba_rain': 60, 'proba_wind_more_70': 10}|24.714285714285715|14.857142857142858|30.0|4.285714285714286|True|Campanile Avignon Sud - Montfavet la Cristole|7.1|80|Vous pouvez beneficier d une reduction Genius dans l etablissement Campanile Avignon Sud Montfavet la Cristole pour economiser Le Campanile Avignon Sud Montfavet la Cristole est idealement situe a Montfavet a 4 km de la vieille ville d Avignon Cet etablissement propose un accueil chaleureux une connexion Wi Fi gratuite et des hebergements confortables |60 rue du Bon Vent, 84009 Avignon, France|43.92592594|4.85080719
Avignon|43.9352|4.8407|{'t_max': 26, 't_min': 17, 'proba_rain': 10, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 15, 'proba_rain': 10, 'proba_wind_more_70': 10}|{'t_max': 23, 't_min': 12, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 15, 'proba_rain': 20, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 15, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 15, 'proba_rain': 60, 'proba_wind_more_70': 0}|{'t_max': 26, 't_min': 15, 'proba_rain': 60, 'proba_wind_more_70': 10}|24.714285714285715|14.857142857142858|30.0|4.285714285714286|True|Avignon Grand Hotel|8.4|179|Vous pouvez beneficier d une reduction Genius dans l etablissement Avignon Grand Hotel pour economiser Dote d une petite piscine sur le toit l Avignon Grand Hotel beneficie d un emplacement ideal a proximite directe des remparts medievaux d Avignon a seulement 70 metres de la gare centrale et a 15 minutes de marche du palais des Papes Vous beneficierez d une connexion Wi Fi gratuite dans l ensemble des locaux |34, bd Saint-Roch, 84000 Avignon, France|43.94254506|4.80436206
Avignon|43.9352|4.8407|{'t_max': 26, 't_min': 17, 'proba_rain': 10, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 15, 'proba_rain': 10, 'proba_wind_more_70': 10}|{'t_max': 23, 't_min': 12, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 15, 'proba_rain': 20, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 15, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 15, 'proba_rain': 60, 'proba_wind_more_70': 0}|{'t_max': 26, 't_min': 15, 'proba_rain': 60, 'proba_wind_more_70': 10}|24.714285714285715|14.857142857142858|30.0|4.285714285714286|True|Au Saint Roch - Hôtel et Jardin|8.2|97|Dote d une terrasse bien exposee ainsi que d une cour avec un jardin et une fontaine l etablissement Au Saint Roch Hotel et Jardin propose des hebergements a Avignon en Provence Alpes Cote d Azur a respectivement 10 et 15 minutes de marche de la gare et du Palais des papes Un parking prive est disponible sur demande et moyennant des frais supplementaires Vous trouverez egalement un parking public a proximite Offrant une vue sur le jardin toutes les chambres sont climatisees et disposent d une terrasse d une television par satellite a ecran plat ainsi que d un ventilateur Leur salle de bains privative est pourvue d une baignoire d un seche cheveux et d articles de toilette gratuits Une connexion Wi Fi est disponible gratuitement dans l ensemble de l etablissement |9 Rue Paul Merindol, 84000 Avignon, France|43.94290138|4.79804277
Uzès|44.0137|4.416|{'t_max': 25, 't_min': 16, 'proba_rain': 10, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 13, 'proba_rain': 30, 'proba_wind_more_70': 10}|{'t_max': 22, 't_min': 10, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 11, 'proba_rain': 20, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 12, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 12, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 13, 'proba_rain': 60, 'proba_wind_more_70': 0}|24.42857142857143|12.428571428571427|32.857142857142854|4.285714285714286|True|Hôtel Le Saint-Geniès|9.0|87|Vous pouvez beneficier d une reduction Genius dans l etablissement Hotel Le Saint Genies pour economiser Cet hotel a la gestion familiale est situe au coeur d un jardin dans un quartier residentiel paisible a 1 5 km du centre historique d Uzes Il comprend une piscine exterieure et offre de belles vues sur la campagne |Chemin de Saint-Geniès, 30700 Uzès, France|44.02305334|4.42047223
Uzès|44.0137|4.416|{'t_max': 25, 't_min': 16, 'proba_rain': 10, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 13, 'proba_rain': 30, 'proba_wind_more_70': 10}|{'t_max': 22, 't_min': 10, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 11, 'proba_rain': 20, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 12, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 12, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 13, 'proba_rain': 60, 'proba_wind_more_70': 0}|24.42857142857143|12.428571428571427|32.857142857142854|4.285714285714286|True|UZES APPART HOTEL Résidence Le Mas des Oliviers|7.7|115|Decore dans un style provencal l UZES APPART HOTEL Residence Le Mas des Oliviers est situe a 500 metres du centre d Uzes et a 1 km de la cathedrale de la ville Il propose une connexion Wi Fi gratuite et une piscine interieure chauffee ouverte d avril a octobre Dotes d une terrasse ou d un balcon prives tous les appartements comprennent du carrelage la climatisation et un salon avec une television a ecran LCD Leur salle de bains privative est pourvue d articles de toilette gratuits |1 rue des Cèdres, 30700 Uzès, France|44.01263259|4.41414893
Uzès|44.0137|4.416|{'t_max': 25, 't_min': 16, 'proba_rain': 10, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 13, 'proba_rain': 30, 'proba_wind_more_70': 10}|{'t_max': 22, 't_min': 10, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 11, 'proba_rain': 20, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 12, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 12, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 13, 'proba_rain': 60, 'proba_wind_more_70': 0}|24.42857142857143|12.428571428571427|32.857142857142854|4.285714285714286|True|La Maison Comte, Uzès|8.8|124|Situe a Uzes l etablissement La Maison Comte Uzes dispose d un restaurant d un bar d un jardin et d une connexion Wi Fi gratuite dans l ensemble de ses locaux Il propose un service d etage et une terrasse Cette maison d hotes propose des chambres familiales Les chambres de cette maison d hotes comprennent un coin salon Les chambres de La Maison Comte sont equipees d une television a ecran plat d une salle de bains privative et d une terrasse avec vue sur la ville |19 le Portalet, 30700 Uzès, France|44.011153|4.420694
Uzès|44.0137|4.416|{'t_max': 25, 't_min': 16, 'proba_rain': 10, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 13, 'proba_rain': 30, 'proba_wind_more_70': 10}|{'t_max': 22, 't_min': 10, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 11, 'proba_rain': 20, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 12, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 12, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 13, 'proba_rain': 60, 'proba_wind_more_70': 0}|24.42857142857143|12.428571428571427|32.857142857142854|4.285714285714286|True|Boutique Hôtel Entraigues|8.9|266|Vous pouvez beneficier d une reduction Genius dans l etablissement Boutique Hotel Entraigues pour economiser Dote d une piscine exterieure le Boutique Hotel Entraigues vous accueille a Uzes dans le Languedoc Roussillon a 32 km d Avignon Il possede une terrasse bien exposee et offre une vue sur la ville Une connexion Wi Fi est disponible gratuitement dans l ensemble de l etablissement et vous pourrez profiter d un parking prive sur place moyennant des frais supplementaires et sous reserve de disponibilite |4 place de l'Evêché, Rue de la Calade, 30700 Uzès, France|44.01246437|4.42180011
Uzès|44.0137|4.416|{'t_max': 25, 't_min': 16, 'proba_rain': 10, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 13, 'proba_rain': 30, 'proba_wind_more_70': 10}|{'t_max': 22, 't_min': 10, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 11, 'proba_rain': 20, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 12, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 12, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 13, 'proba_rain': 60, 'proba_wind_more_70': 0}|24.42857142857143|12.428571428571427|32.857142857142854|4.285714285714286|True|La Villa Léa|9.2|109|Dotee d une piscine exterieure et d une terrasse bien exposee La Villa Lea propose des hebergements a Uzes en Occitanie Elle possede egalement un parc aquatique et un bar restaurant Toutes les chambres disposent d une television a ecran plat et certaines offrent une vue sur la piscine ou le jardin Un seche cheveux des peignoirs et des articles de toilette gratuits sont fournis Une connexion Wi Fi est disponible gratuitement dans l ensemble de l etablissement |10,rue léa Jonquet, 30700 Uzès, France|44.0143623|4.41091965
Uzès|44.0137|4.416|{'t_max': 25, 't_min': 16, 'proba_rain': 10, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 13, 'proba_rain': 30, 'proba_wind_more_70': 10}|{'t_max': 22, 't_min': 10, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 11, 'proba_rain': 20, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 12, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 12, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 13, 'proba_rain': 60, 'proba_wind_more_70': 0}|24.42857142857143|12.428571428571427|32.857142857142854|4.285714285714286|True|Les Terrasses|9.7|291|Situe a Uzes a 43 km de Vallon Pont d Arc l etablissement Les Terrasses dispose d une piscine exterieure et d une connexion Wi Fi gratuite Tous les logements comportent une salle de bains privative pourvue d une douche d un seche cheveux et d articles de toilette gratuits |2 rue Saint-Théodorit, 30700 Uzès, France|44.012017|4.420584
Uzès|44.0137|4.416|{'t_max': 25, 't_min': 16, 'proba_rain': 10, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 13, 'proba_rain': 30, 'proba_wind_more_70': 10}|{'t_max': 22, 't_min': 10, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 11, 'proba_rain': 20, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 12, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 12, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 13, 'proba_rain': 60, 'proba_wind_more_70': 0}|24.42857142857143|12.428571428571427|32.857142857142854|4.285714285714286|True|Logis Uzès Pont du Gard|7.9|90|Le Logis Uzes Pont du Gard propose des chambres confortables et bien equipees a seulement 10 minutes de marche du centre Vous trouverez sur place une piscine exterieure 2 courts de tennis et un excellent restaurant Toutes les chambres disposent d une television par satellite et d une salle de bains privative Une connexion Wi Fi illimitee est disponible gratuitement |2 Bis rue de l'Emmeraude, 30700 Uzès, France|44.00284485|4.41645205
Uzès|44.0137|4.416|{'t_max': 25, 't_min': 16, 'proba_rain': 10, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 13, 'proba_rain': 30, 'proba_wind_more_70': 10}|{'t_max': 22, 't_min': 10, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 11, 'proba_rain': 20, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 12, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 12, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 13, 'proba_rain': 60, 'proba_wind_more_70': 0}|24.42857142857143|12.428571428571427|32.857142857142854|4.285714285714286|True|La Taverne|8.8|77|L etablissement La Taverne est situe a Uzes dans une rue pietonne a seulement 2 minutes a pied du chateau du Duche L office de tourisme est a 100 metres de la et le musee Haribo a 3 km Les chambres sont decorees dans un style contemporain et beneficient d une connexion Wi Fi gratuite Chacune d entre elles est dotee d une television a ecran LCD de la climatisation et d une salle de bains privative pourvue d articles de toilette gratuits |Rue Xavier Sigalon, 30700 Uzès, France|44.014659|4.4200515
